,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3212,Toledo,41.6529143,-83.5378173,Jimmy John's,41.65271875360278,-83.53424482047558,Sandwich Place
3213,Toledo,41.6529143,-83.5378173,Coney Island Hot Dog,41.653687,-83.533793,Hot Dog Joint
3214,Toledo,41.6529143,-83.5378173,Huntington Bank,41.652012,-83.5367938,Bank
3215,Toledo,41.6529143,-83.5378173,Huntington Bank,41.65360729,-83.53918255,Bank
3216,Toledo,41.6529143,-83.5378173,Balance Pan-Asian Grille,41.64988438636412,-83.53483692485052,Asian Restaurant
3217,Toledo,41.6529143,-83.5378173,Table Forty 4,41.64989849297299,-83.53927107173313,Bar
3218,Toledo,41.6529143,-83.5378173,KeyBank,41.65145087195208,-83.53393650329963,Bank
3219,Toledo,41.6529143,-83.5378173,Shell,41.65102005,-83.54114241,Gas Station
3220,Toledo,41.6529143,-83.5378173,TARTA - Park Station,41.65263694639214,-83.5378454791099,Bus Station
3221,Toledo,41.6529143,-83.5378173,The Leaf And Seed Cafe,41.651955,-83.541758,Vegetarian / Vegan Restaurant
3222,Toronto,40.4642335,-80.60090579999999,Dollar General,40.4652,-80.602,Discount Store
3223,Toronto,40.4642335,-80.60090579999999,Baby-Boyz BBQ,40.465316048673614,-80.60003331792858,BBQ Joint
3224,Toronto,40.4642335,-80.60090579999999,Sam's Subs,40.464319248712194,-80.60076528323712,Sandwich Place
3225,Toronto,40.4642335,-80.60090579999999,DiCarlo's Pizza,40.46604976330274,-80.60094962902572,Pizza Place
3226,Toronto,40.4642335,-80.60090579999999,shooter's,40.46608293320693,-80.60080865875408,Bar
3227,Toronto,40.4642335,-80.60090579999999,Newburg Landing,40.465332,-80.597915,Park
3228,Trenton,39.4808905,-84.4577222,Dragon China,39.481233395851504,-84.45807069924724,Chinese Restaurant
3229,Trenton,39.4808905,-84.4577222,Martin's Donuts,39.481461,-84.458896,Donut Shop
3230,Trenton,39.4808905,-84.4577222,Family Dollar,39.480219,-84.463466,Discount Store
3231,Trenton,39.4808905,-84.4577222,Shell,39.48065774,-84.46303036,Gas Station
3232,Trenton,39.4808905,-84.4577222,Trenton Roller Rink,39.48186111450195,-84.45353698730469,Roller Rink
3233,Trenton,39.4808905,-84.4577222,Ameristop Food Mart,39.48036575317383,-84.4630126953125,Grocery Store
3234,Trotwood,39.797278799999994,-84.31133340000001,Fifth Third Bank & ATM,39.797653000000004,-84.311298,Bank
3235,Trotwood,39.797278799999994,-84.31133340000001,Community Park,39.79831285954644,-84.31389651095782,Park
3236,Trotwood,39.797278799999994,-84.31133340000001,Broadway Cafe,39.800725,-84.311819,Diner
3237,Trotwood,39.797278799999994,-84.31133340000001,Avon,39.79790115356445,-84.31632232666016,Cosmetics Shop
3238,Troy,40.039498200000004,-84.2032767,Winan's Fine Chocolates & Coffee,40.03991220260229,-84.20424636754828,Coffee Shop
3239,Troy,40.039498200000004,-84.2032767,Basil's on Market,40.04055632437286,-84.20311633248669,Bistro
3240,Troy,40.039498200000004,-84.2032767,Leaf and Vine,40.039967321251794,-84.2047440453053,Cocktail Bar
3241,Troy,40.039498200000004,-84.2032767,Bakehouse Bread and Cookie Company,40.03942,-84.20395,Bakery
3242,Troy,40.039498200000004,-84.2032767,Gentlemen of the Road - Troy Stopover,40.040739060912934,-84.20285871856858,Music Venue
3243,Troy,40.039498200000004,-84.2032767,Submarine House Bar & Grill,40.04043,-84.20313,Sandwich Place
3244,Troy,40.039498200000004,-84.2032767,K's Hamburger Shop,40.038954576727065,-84.2016463006334,Diner
3245,Troy,40.039498200000004,-84.2032767,Donatos Pizza,40.0411839683229,-84.20772671699524,Pizza Place
3246,Troy,40.039498200000004,-84.2032767,Troy Hayner Cultural Center,40.041506,-84.206374,Science Museum
3247,Troy,40.039498200000004,-84.2032767,The Caroline,40.03926835104637,-84.20355320666313,American Restaurant
3248,Troy,40.039498200000004,-84.2032767,Mojos Bar & Grill,40.03910140150398,-84.20193315764175,Pub
3249,Troy,40.039498200000004,-84.2032767,U.S. Bank ATM,40.039103000000004,-84.204111,ATM
3250,Troy,40.039498200000004,-84.2032767,Up and Running In Dayton,40.039119,-84.204115,Sporting Goods Shop
3251,Troy,40.039498200000004,-84.2032767,Ledoux's Live Room,40.04005432128906,-84.20510864257812,Music Venue
3252,Troy,40.039498200000004,-84.2032767,Strawberry Donut Booth,40.043291591241214,-84.20283812730828,Donut Shop
3253,Twinsburg,41.312555200000006,-81.4401129,Fresh Start Diner,41.31297202823944,-81.44199987172772,Diner
3254,Twinsburg,41.312555200000006,-81.4401129,Twinsburg Public Square,41.3116676704632,-81.44026719453703,Plaza
3255,Twinsburg,41.312555200000006,-81.4401129,Starbucks,41.31121401889594,-81.44063855788961,Coffee Shop
3256,Twinsburg,41.312555200000006,-81.4401129,Walgreens,41.31185339111747,-81.43951132893562,Pharmacy
3257,Twinsburg,41.312555200000006,-81.4401129,Panera Bread,41.3086177,-81.4420513,Bakery
3258,Twinsburg,41.312555200000006,-81.4401129,The Little Gym,41.30830352189519,-81.44197964794347,Gym / Fitness Center
3259,Twinsburg,41.312555200000006,-81.4401129,PNC Bank,41.3111209,-81.4414274,Bank
3260,Twinsburg,41.312555200000006,-81.4401129,Chase Bank,41.3111799,-81.439741,Bank
3261,Twinsburg,41.312555200000006,-81.4401129,Giant Eagle Supermarket,41.30950401022923,-81.4414634660287,Supermarket
3262,Twinsburg,41.312555200000006,-81.4401129,Huntington Bank,41.308739,-81.44066,Bank
3263,Twinsburg,41.312555200000006,-81.4401129,GNC,41.309273,-81.44205799999999,Supplement Shop
3264,Twinsburg,41.312555200000006,-81.4401129,The UPS Store,41.31020939056607,-81.44057214260101,Shipping Store
3265,Twinsburg,41.312555200000006,-81.4401129,Redbox,41.309712,-81.440253,Video Store
3266,Twinsburg,41.312555200000006,-81.4401129,FedEx Office Print & Ship Center,41.31113699264838,-81.44096709325413,Shipping Store
3267,Twinsburg,41.312555200000006,-81.4401129,Verizon Authorized Retailer – TCC,41.311142279195565,-81.44079861018554,Mobile Phone Shop
3268,Twinsburg,41.312555200000006,-81.4401129,Great Clips,41.3089259936751,-81.44194811582571,Salon / Barbershop
3269,Twinsburg,41.312555200000006,-81.4401129,Mr. Chicken,41.31090306529805,-81.44047589344024,Fried Chicken Joint
3270,Twinsburg,41.312555200000006,-81.4401129,Cup Caked,41.313152,-81.441389,Cupcake Shop
3271,Twinsburg,41.312555200000006,-81.4401129,Master Pizza Twinsburg,41.312759,-81.438703,Pizza Place
3272,Twinsburg,41.312555200000006,-81.4401129,Zeepe's,41.312618255615234,-81.4388198852539,Pizza Place
3273,Twinsburg,41.312555200000006,-81.4401129,Zeppe's of Twinsburg,41.312618255615234,-81.4388198852539,Pizza Place
3274,Twinsburg,41.312555200000006,-81.4401129,Teresa's Pizza,41.313014,-81.440934,Pizza Place
3275,Twinsburg,41.312555200000006,-81.4401129,Artistry In Motion Dance Center,41.31328868386862,-81.44243441690243,Dance Studio
3276,Twinsburg,41.312555200000006,-81.4401129,Romeo's Pizza,41.311323945632736,-81.43571131312001,Pizza Place
3277,Twinsburg,41.312555200000006,-81.4401129,Lileigh's Hallmark Shop,41.309273,-81.44205799999999,Gift Shop
3278,Twinsburg,41.312555200000006,-81.4401129,Pet Valu,41.30874063442245,-81.44209027290344,Pet Store
3279,Twinsburg,41.312555200000006,-81.4401129,Gene's Outdoor Army Store,41.316905,-81.44107199999999,Thrift / Vintage Store
3280,Uhrichsville,40.393121799999996,-81.3464998,Dollar General,40.3917,-81.344,Discount Store
3281,Uhrichsville,40.393121799999996,-81.3464998,Dairy Queen,40.39670397489418,-81.34730561652754,Ice Cream Shop
3282,Uhrichsville,40.393121799999996,-81.3464998,Rite Aid,40.395962,-81.346933,Pharmacy
3283,Uhrichsville,40.393121799999996,-81.3464998,Rods Donut Shop,40.392232577304306,-81.34414993784902,Donut Shop
3284,Uhrichsville,40.393121799999996,-81.3464998,Virginia's Tea Room,40.391026,-81.345946,Food
3285,Uhrichsville,40.393121799999996,-81.3464998,Makos market,40.391274,-81.3440562,Grocery Store
3286,Uhrichsville,40.393121799999996,-81.3464998,Time Warner Cable,40.39067459106445,-81.34514617919922,Business Service
3287,Uhrichsville,40.393121799999996,-81.3464998,Anderson Pizza,40.389041900634766,-81.34422302246094,Food
3288,Union,39.91229540000001,-84.30402153529596,The Covered Wagon Farm Market,39.91058681532512,-84.30623614397157,Farmers Market
3289,University+Heights,41.497831,-81.537346,Bialy's Bagels,41.49792908451274,-81.53596958500647,Bagel Shop
3290,University+Heights,41.497831,-81.537346,Geraci's Restaurant,41.4982162,-81.5367861,Restaurant
3291,University+Heights,41.497831,-81.537346,Whole Foods Market,41.50083974760014,-81.53687953948975,Grocery Store
3292,University+Heights,41.497831,-81.537346,First Watch,41.500639,-81.538137,Breakfast Spot
3293,University+Heights,41.497831,-81.537346,O'Reilly's Pub,41.5007907704975,-81.53884923500497,Pub
3294,University+Heights,41.497831,-81.537346,Dunkin',41.50098607646226,-81.5404077128801,Donut Shop
3295,University+Heights,41.497831,-81.537346,HomeGoods,41.49988555908203,-81.53377532958984,Furniture / Home Store
3296,University+Heights,41.497831,-81.537346,Five Guys,41.50155473523074,-81.53732387253642,Burger Joint
3297,University+Heights,41.497831,-81.537346,Starbucks,41.50179063,-81.53840959,Coffee Shop
3298,University+Heights,41.497831,-81.537346,PNC Bank,41.49901,-81.53586,Bank
3299,University+Heights,41.497831,-81.537346,Walgreens,41.501675415378934,-81.53548479080199,Pharmacy
3300,University+Heights,41.497831,-81.537346,The UPS Store,41.50085180057744,-81.53825283050531,Shipping Store
3301,University+Heights,41.497831,-81.537346,Rascal House Pizza,41.498344627295445,-81.53599553115586,Pizza Place
3302,University+Heights,41.497831,-81.537346,CVS pharmacy,41.50117376073557,-81.53783857088722,Pharmacy
3303,University+Heights,41.497831,-81.537346,China Gate,41.502120463119255,-81.5390263741936,Chinese Restaurant
3304,University+Heights,41.497831,-81.537346,Dollar Tree,41.50062649681034,-81.53854413292419,Discount Store
3305,University+Heights,41.497831,-81.537346,Tuesday Morning,41.500847,-81.53881,Discount Store
3306,University+Heights,41.497831,-81.537346,Citizens Bank,41.50082970345067,-81.53591930866241,Bank
3307,University+Heights,41.497831,-81.537346,T-Mobile,41.5009582,-81.5375157,Mobile Phone Shop
3308,University+Heights,41.497831,-81.537346,Macy's,41.50035775244135,-81.53495749454692,Department Store
3309,University+Heights,41.497831,-81.537346,Sunglass Hut at Macy's,41.500463,-81.535041,Accessories Store
3310,University+Heights,41.497831,-81.537346,Goodwill,41.500687,-81.539273,Thrift / Vintage Store
3311,University+Heights,41.497831,-81.537346,Jimmy John's,41.501512876081854,-81.53743555498924,Sandwich Place
3312,University+Heights,41.497831,-81.537346,Subway,41.50100045377971,-81.53998553752899,Sandwich Place
3313,University+Heights,41.497831,-81.537346,Target,41.500357394250216,-81.53290831164259,Big Box Store
3314,University+Heights,41.497831,-81.537346,Redbox,41.501949310302734,-81.53585052490234,Video Store
3315,University+Heights,41.497831,-81.537346,Little Caesars Pizza,41.502070008043496,-81.53915047433873,Pizza Place
3316,University+Heights,41.497831,-81.537346,Panera Bread,41.50153676341545,-81.5392885436717,Bakery
3317,University+Heights,41.497831,-81.537346,Boston Market,41.500278351433806,-81.53660126411074,American Restaurant
3318,University+Heights,41.497831,-81.537346,Bob Evans Restaurant,41.501624184617135,-81.53988168880407,American Restaurant
3319,University+Heights,41.497831,-81.537346,Peter's Tailor Shop,41.498276000000004,-81.535759,Design Studio
3320,University+Heights,41.497831,-81.537346,Comfort Wear,41.49806761414586,-81.53624131483595,Clothing Store
3321,University+Heights,41.497831,-81.537346,Chipotle Mexican Grill,41.50172435687119,-81.53837531916349,Mexican Restaurant
3322,University+Heights,41.497831,-81.537346,University Heights Community Park,41.49681,-81.540708,Park
3323,University+Heights,41.497831,-81.537346,BIBIBOP Asian Grill,41.500847,-81.53881,Asian Restaurant
3324,University+Heights,41.497831,-81.537346,Applebee's Grill + Bar,41.50125057,-81.53460306,American Restaurant
3325,University+Heights,41.497831,-81.537346,Wingstop,41.50152993384565,-81.53729370724427,Wings Joint
3326,University+Heights,41.497831,-81.537346,Nothing Bundt Cakes,41.50162887573242,-81.53766632080078,Bakery
3327,University+Heights,41.497831,-81.537346,Ark Jewelers,41.50115275819667,-81.54046304165838,Jewelry Store
3328,University+Heights,41.497831,-81.537346,Zoup!,41.502173907625895,-81.53762473816097,Soup Place
3329,University+Heights,41.497831,-81.537346,Chinagate,41.50204657067797,-81.53890938805253,Chinese Restaurant
3330,Upper+Arlington,39.9945084,-83.0624078,Snap Fitness,39.99872633364338,-83.06130860107434,Gym
3331,Upper+Arlington,39.9945084,-83.0624078,Miller Park,39.995283,-83.061684,Playground
3332,Upper+Arlington,39.9945084,-83.0624078,Triangle Park,39.99184125,-83.05782,Plaza
3333,Upper+Sandusky,40.8272785,-83.2813089,Shotzy's Bar J Grille,40.82852077331874,-83.28146110519494,Sports Bar
3334,Upper+Sandusky,40.8272785,-83.2813089,United States Postal Service,40.82779057591305,-83.28240497411116,Post Office
3335,Upper+Sandusky,40.8272785,-83.2813089,Circle K,40.824534,-83.281429,Convenience Store
3336,Upper+Sandusky,40.8272785,-83.2813089,Cheers2U,40.827931,-83.280901,BBQ Joint
3337,Upper+Sandusky,40.8272785,-83.2813089,Star Theater,40.827168,-83.282477,Theater
3338,Upper+Sandusky,40.8272785,-83.2813089,East of Chicago,40.829089,-83.281814,Pizza Place
3339,Upper+Sandusky,40.8272785,-83.2813089,Schuster's Flower Shop,40.823231,-83.281581,Flower Shop
3340,Urbana,40.1083912,-83.7524298,Cafe Paradiso,40.10798094377122,-83.75244386871789,Italian Restaurant
3341,Urbana,40.1083912,-83.7524298,Mayflowers Chinese Gourmet,40.109814,-83.75201899999999,Chinese Restaurant
3342,Urbana,40.1083912,-83.7524298,United Dairy Farmers (UDF),40.1086670525869,-83.7545892533903,Gas Station
3343,Urbana,40.1083912,-83.7524298,Teabaggers,40.109238855911116,-83.75229046610468,Café
3344,Urbana,40.1083912,-83.7524298,Fusion 40-83,40.10815693223183,-83.75356039227097,Wine Bar
3345,Urbana,40.1083912,-83.7524298,The Chocolate Shop,40.10796,-83.75167,Chocolate Shop
3346,Urbana,40.1083912,-83.7524298,Coppertop,40.108256736416806,-83.75356651841268,American Restaurant
3347,Urbana,40.1083912,-83.7524298,Madison's Downtown Market & Cafe,40.107809,-83.751398,Café
3348,Urbana,40.1083912,-83.7524298,Verde Cafe,40.107898,-83.75361099999999,Café
3349,Urbana,40.1083912,-83.7524298,Mumford's Potato Chips & Deli,40.11105379399661,-83.75214643179403,Sandwich Place
3350,Urbana,40.1083912,-83.7524298,Steve's market,40.1110754919758,-83.75228992598639,Grocery Store
3351,Urbana,40.1083912,-83.7524298,"BKXX Enterprises, LLC",40.1121843,-83.7511671,Business Service
3352,Van+Wert,40.861622499999996,-84.5755178,Stonekote Epoxy Werks,40.8619625,-84.5715567,Furniture / Home Store
3353,Vandalia,39.89061220000001,-84.1988308,Jim's Donut Shop,39.890826518390774,-84.19657050571345,Donut Shop
3354,Vandalia,39.89061220000001,-84.1988308,Warehouse 4,39.887448539355375,-84.199317833111,Coffee Shop
3355,Vandalia,39.89061220000001,-84.1988308,Hot Head Burritos,39.89080618335846,-84.1969118699976,Mexican Restaurant
3356,Vandalia,39.89061220000001,-84.1988308,Airline Dairy Creme,39.89500728445185,-84.19799334040223,Ice Cream Shop
3357,Vandalia,39.89061220000001,-84.1988308,Pizza Hut,39.8915319552863,-84.19379934668541,Pizza Place
3358,Vandalia,39.89061220000001,-84.1988308,Rite Aid,39.89031,-84.199404,Pharmacy
3359,Vandalia,39.89061220000001,-84.1988308,Domino's Pizza,39.89052,-84.198272,Pizza Place
3360,Vandalia,39.89061220000001,-84.1988308,SUBWAY,39.890644886141864,-84.19446442900261,Sandwich Place
3361,Vandalia,39.89061220000001,-84.1988308,Speedway,39.891383000000005,-84.195239,Gas Station
3362,Vandalia,39.89061220000001,-84.1988308,Taco Bell,39.89149452961472,-84.19423173764855,Fast Food Restaurant
3363,Vandalia,39.89061220000001,-84.1988308,Arby's,39.8908198828009,-84.1953139908446,Fast Food Restaurant
3364,Vandalia,39.89061220000001,-84.1988308,Original Rib House,39.891892,-84.195603,BBQ Joint
3365,Vandalia,39.89061220000001,-84.1988308,Studio B-52 Precision Tattoo,39.89057540893555,-84.19457244873047,Tattoo Parlor
3366,Vandalia,39.89061220000001,-84.1988308,Digital Cowboy Computers,39.89076487272032,-84.19427481481932,Other Repair Shop
3367,Vandalia,39.89061220000001,-84.1988308,Kens Pharmacy,39.89074993949007,-84.194163428098,Pharmacy
3368,Vandalia,39.89061220000001,-84.1988308,"Crossroads Coins, Inc.",39.890581,-84.194113,Hobby Shop
3369,Vandalia,39.89061220000001,-84.1988308,State Liquor Store,39.891621,-84.193424,Liquor Store
3370,Vermilion,41.421988899999995,-82.36460679999999,Chez Francois Restaurant & Touche Bistro,41.42341169789063,-82.36484300569704,French Restaurant
3371,Vermilion,41.421988899999995,-82.36460679999999,Rudy's Bar & Grill,41.421938513235524,-82.36670084775757,Bar
3372,Vermilion,41.421988899999995,-82.36460679999999,Woodstock Cafe,41.421579343679845,-82.36452227113342,Pizza Place
3373,Vermilion,41.421988899999995,-82.36460679999999,Touche,41.423226789717894,-82.3651155908908,Wine Bar
3374,Vermilion,41.421988899999995,-82.36460679999999,The Wine Vault,41.422014060291396,-82.36536631687241,Wine Bar
3375,Vermilion,41.421988899999995,-82.36460679999999,Granny Joe's Ice Creamatorium,41.42216518576372,-82.36593839925148,Ice Cream Shop
3376,Vermilion,41.421988899999995,-82.36460679999999,Main Street Beach,41.42496310241906,-82.36619998237714,Beach
3377,Vermilion,41.421988899999995,-82.36460679999999,Quaker Steak & Lube,41.42311586513789,-82.35906308465576,Wings Joint
3378,Vermilion,41.421988899999995,-82.36460679999999,Brummer's Homemade Chocolates,41.421587,-82.364921,Candy Store
3379,Vermilion,41.421988899999995,-82.36460679999999,Old Prague Restaurant,41.422256,-82.36556,Eastern European Restaurant
3380,Vermilion,41.421988899999995,-82.36460679999999,Big Ed's Main Street Soda Grill,41.42219299659318,-82.36482739725635,American Restaurant
3381,Vermilion,41.421988899999995,-82.36460679999999,Domino's Pizza,41.421754115206056,-82.36083000898356,Pizza Place
3382,Vermilion,41.421988899999995,-82.36460679999999,Brewed Awakening Vermilion,41.421844,-82.363996,Coffee Shop
3383,Vermilion,41.421988899999995,-82.36460679999999,Main Street Gallery,41.421251,-82.364231,Art Gallery
3384,Vermilion,41.421988899999995,-82.36460679999999,The Silly Goose,41.421817,-82.364283,Gift Shop
3385,Vermilion,41.421988899999995,-82.36460679999999,Port of Vermilion,41.423951492246744,-82.36511531217431,Harbor / Marina
3386,Vermilion,41.421988899999995,-82.36460679999999,Vermilion River,41.42276980419773,-82.35948085784912,River
3387,Vermilion,41.421988899999995,-82.36460679999999,The Vermilion Lagoons,41.42336512308007,-82.35947942193688,Beach
3388,Wadsworth,41.0256101,-81.72985190000001,Wadsworth Brewing Company,41.02500325214931,-81.72986640010905,Brewery
3389,Wadsworth,41.0256101,-81.72985190000001,Sub Station,41.02601623535156,-81.73023223876953,Café
3390,Wadsworth,41.0256101,-81.72985190000001,Sonnets,41.02540973010058,-81.73041641087399,Café
3391,Wadsworth,41.0256101,-81.72985190000001,Valley Cafe,41.02564701377958,-81.72956259838877,Breakfast Spot
3392,Wadsworth,41.0256101,-81.72985190000001,Subway,41.02465093204939,-81.72923675701412,Sandwich Place
3393,Wadsworth,41.0256101,-81.72985190000001,Ann's Pastry Shop,41.0260025,-81.7293133,Bakery
3394,Wadsworth,41.0256101,-81.72985190000001,Alexandris Restaurant,41.02460689418086,-81.72984523750236,Diner
3395,Wadsworth,41.0256101,-81.72985190000001,Cool Beans Cafe,41.0258034069826,-81.7295262606751,Coffee Shop
3396,Wadsworth,41.0256101,-81.72985190000001,Domino's Pizza,41.02498540591261,-81.72917783260345,Pizza Place
3397,Wadsworth,41.0256101,-81.72985190000001,Save-A-Lot,41.02830816482845,-81.72999245733547,Grocery Store
3398,Wadsworth,41.0256101,-81.72985190000001,Peak Perfromance Athletic Club,41.024576859610654,-81.72849620552441,Gym / Fitness Center
3399,Wadsworth,41.0256101,-81.72985190000001,Petit's,41.02716461965009,-81.72999651258954,Shop & Service
3400,Wadsworth,41.0256101,-81.72985190000001,OJ Work Auditorium,41.0238667030573,-81.72899254771492,Theater
3401,Wapakoneta,40.5678265,-84.1935594,J. Marie's Wood-Fired Kitchen & Drinks,40.57053306113125,-84.19440928880456,American Restaurant
3402,Wapakoneta,40.5678265,-84.1935594,LaGrande Pizza & Subs,40.569892,-84.196013,Pizza Place
3403,Wapakoneta,40.5678265,-84.1935594,Cloud Nine Cafe & Catering,40.570882,-84.194888,Café
3404,Wapakoneta,40.5678265,-84.1935594,Mercy Unlimited,40.570865999999995,-84.192791,Thrift / Vintage Store
3405,Wapakoneta,40.5678265,-84.1935594,Dollar General,40.57123058283929,-84.19169674751508,Discount Store
3406,Wapakoneta,40.5678265,-84.1935594,Wapak Theater,40.569673052699684,-84.19445174692386,Indie Movie Theater
3407,Wapakoneta,40.5678265,-84.1935594,Alpha Cafe,40.570315,-84.19359200000001,Bar
3408,Wapakoneta,40.5678265,-84.1935594,Ohio Bar,40.57041782801323,-84.19337054416073,Bar
3409,Wapakoneta,40.5678265,-84.1935594,"Dennis P. Faller, Attorney at Law",40.569154,-84.196493,Lawyer
3410,Wapakoneta,40.5678265,-84.1935594,Casa Chic,40.570372,-84.195145,Antique Shop
3411,Wapakoneta,40.5678265,-84.1935594,Dad's Toy Shop,40.57039016041011,-84.19575601816177,Hobby Shop
3412,Wapakoneta,40.5678265,-84.1935594,Railroad Crossing,40.564660672863596,-84.19411182403564,Intersection
3413,Wapakoneta,40.5678265,-84.1935594,Schneider's Party Shop & Grocery,40.565049,-84.19603799999999,Grocery Store
3414,Warren,41.237557,-80.81841700000001,The Speakeasy Lounge,41.236617360321844,-80.81772006436326,Speakeasy
3415,Warren,41.237557,-80.81841700000001,Horseshoe,41.23605732779706,-80.81610557684652,Bar
3416,Warren,41.237557,-80.81841700000001,Saratoga Restaurant,41.236344,-80.816856,American Restaurant
3417,Warren,41.237557,-80.81841700000001,Warren Community Amphitheatre,41.23798396596591,-80.82248012423669,Music Venue
3418,Warren,41.237557,-80.81841700000001,The Lime Tree Sandwich Gallery,41.23601379314367,-80.81969748725004,Sandwich Place
3419,Warren,41.237557,-80.81841700000001,Huntington Bank,41.23572026,-80.82033881,Bank
3420,Warren,41.237557,-80.81841700000001,Subway,41.2347022970222,-80.8194307492804,Sandwich Place
3421,Warren,41.237557,-80.81841700000001,441,41.236559315755784,-80.81286332073165,Gay Bar
3422,Warren,41.237557,-80.81841700000001,Best Western Park Hotel,41.2366475,-80.8178748,Hotel
3423,Warren,41.237557,-80.81841700000001,River Rock At The Amp,41.237935511516376,-80.82234563216069,Music Venue
3424,Warren,41.237557,-80.81841700000001,Mickey Army And Navy,41.23446,-80.81940300000001,Sporting Goods Shop
3425,Warrensville+Heights,41.43535,-81.514824,SUBWAY,41.43573030404144,-81.51595088905373,Sandwich Place
3426,Warrensville+Heights,41.43535,-81.514824,CVS pharmacy,41.43554316276796,-81.51734016868463,Pharmacy
3427,Warrensville+Heights,41.43535,-81.514824,Family Dollar,41.4347833539107,-81.51575318852994,Discount Store
3428,Warrensville+Heights,41.43535,-81.514824,KFC,41.43569103632308,-81.518090047957,Fried Chicken Joint
3429,Warrensville+Heights,41.43535,-81.514824,Wing Kee,41.435691833496094,-81.5151596069336,Chinese Restaurant
3430,Warrensville+Heights,41.43535,-81.514824,Go Mart,41.435735,-81.51567,Deli / Bodega
3431,Warrensville+Heights,41.43535,-81.514824,Mr Wonderfuls,41.435691833496094,-81.5159912109375,Restaurant
3432,Warrensville+Heights,41.43535,-81.514824,Warrensville Heights Municipal Park,41.438224,-81.516496,Park
3433,Warrensville+Heights,41.43535,-81.514824,Time Warner Cable,41.43741,-81.51117099999999,Business Service
3434,Washington+Court+House,39.5364511,-83.4390843,Prime Meat & Deli,39.53387248882203,-83.44031473187626,American Restaurant
3435,Washington+Court+House,39.5364511,-83.4390843,Dairy Queen,39.534740428850746,-83.44113804336519,Ice Cream Shop
3436,Washington+Court+House,39.5364511,-83.4390843,Giovanni's Pizza,39.534492144397866,-83.44130426786843,Italian Restaurant
3437,Washington+Court+House,39.5364511,-83.4390843,Huntington Bank,39.53658933,-83.43911674,Bank
3438,Washington+Court+House,39.5364511,-83.4390843,Little Caesars Pizza,39.534943,-83.44166899999999,Pizza Place
3439,Washington+Court+House,39.5364511,-83.4390843,Capuana’s CourtView Delicatessen,39.53650027625335,-83.4410600243346,Café
3440,Washington+Court+House,39.5364511,-83.4390843,Health Kneads-Massage,39.539039611816406,-83.43560791015625,Food
3441,Waterville,41.5008859,-83.71827009999998,Dale's Diner,41.50024788845965,-83.71967561297832,Diner
3442,Waterville,41.5008859,-83.71827009999998,Cocina de Carlos,41.499070772088125,-83.71876041384829,Mexican Restaurant
3443,Waterville,41.5008859,-83.71827009999998,Mad Anthony's,41.499931618759916,-83.71991600052155,Bar
3444,Waterville,41.5008859,-83.71827009999998,Chowders 'N Moor,41.498612760181125,-83.72080543558586,Seafood Restaurant
3445,Waterville,41.5008859,-83.71827009999998,SUBWAY,41.499904582531656,-83.71951109816496,Sandwich Place
3446,Waterville,41.5008859,-83.71827009999998,Shawn's Irish Tavern,41.49748260941676,-83.71973799170279,Bar
3447,Waterville,41.5008859,-83.71827009999998,Circle K,41.497829,-83.721417,Convenience Store
3448,Waterville,41.5008859,-83.71827009999998,Third Street Cigar,41.499798999999996,-83.71931500000001,Smoke Shop
3449,Waterville,41.5008859,-83.71827009999998,Nationwide Insurance: R Stephen Wright Insurance Agency LLC,41.50074547999596,-83.71740822204924,Insurance Office
3450,Waterville,41.5008859,-83.71827009999998,Garden Smiles,41.500577,-83.7188376,Gift Shop
3451,Waterville,41.5008859,-83.71827009999998,Garden Smiles By Carruth,41.500314,-83.718901,Garden Center
3452,Waterville,41.5008859,-83.71827009999998,Custom Exteriors,41.498955433333336,-83.71837063333334,Cosmetics Shop
3453,Waterville,41.5008859,-83.71827009999998,Pisanellos Pizza,41.498049873335894,-83.71978020551035,Pizza Place
3454,Waterville,41.5008859,-83.71827009999998,Time Warner Cable,41.497309,-83.719628,Business Service
3455,Waterville,41.5008859,-83.71827009999998,Baer Park,41.50413748890026,-83.72199682288962,Park
3456,Wauseon,41.546069,-84.13620470000001,United States Postal Service,41.54914118008407,-84.14050318681348,Post Office
3457,Wauseon,41.546069,-84.13620470000001,Shell,41.546556,-84.14030699999999,Gas Station
3458,Wellston,39.1234054,-82.53293769999999,Dollar General,39.12004852294922,-82.53287506103516,Discount Store
3459,Wellston,39.1234054,-82.53293769999999,Kroger,39.124213426680015,-82.53491342067719,Supermarket
3460,Wellston,39.1234054,-82.53293769999999,Piggly Wiggly,39.121486,-82.537091,Grocery Store
3461,Wellston,39.1234054,-82.53293769999999,BP,39.1237818,-82.53321929,Gas Station
3462,Wellston,39.1234054,-82.53293769999999,Viva Jalisco,39.12269,-82.534427,Mexican Restaurant
3463,Wellston,39.1234054,-82.53293769999999,Giovannis Mexican-Italian Restaurant,39.121124267578125,-82.53268432617188,Food
3464,Wellston,39.1234054,-82.53293769999999,Pizza Pub & Patio,39.123786,-82.536379,Pizza Place
3465,West+Carrollton,39.6722812,-84.2521632,Designing Your Stuff,39.671658,-84.253019,Clothing Store
3466,West+Carrollton,39.6722812,-84.2521632,Renee Co. Hair Designer,39.671967,-84.2531,Health & Beauty Service
